Date,Time,Precip,SWC,Stemp,Evapo,AirTemp
7/19/2011,20:00,0,0.119,29.08,0.055,25.6
7/19/2011,21:00,0,0.119,26.15,0.061,23.28
7/19/2011,22:00,0,0.119,24.42,0.089,23.59
7/19/2011,23:00,0,0.119,23.69,0.11,24.21
7/20/2011,0:00,0,0.119,23.38,0.131,25.02
7/20/2011,1:00,0,0.119,22.71,0.106,23.08
7/20/2011,2:00,0,0.119,21.96,0.109,22.43
7/20/2011,3:00,0,0.119,21.33,0.104,22.11
7/20/2011,4:00,0,0.118,20.91,0.107,22.16
7/20/2011,5:00,0,0.118,20.77,0.108,22.21
7/20/2011,6:00,0,0.118,20.77,0.15,21.85
7/20/2011,7:00,0,0.117,21.28,0.247,23.19
7/20/2011,8:00,0,0.116,23.55,0.426,25.35
7/20/2011,9:00,0,0.114,29,0.591,27.59
7/20/2011,10:00,0,0.111,34.75,0.714,29.27
7/20/2011,11:00,0,0.109,39.68,0.836,30.22
7/20/2011,12:00,0,0.109,43.28,0.869,31
7/20/2011,13:00,0,0.109,45.71,0.712,30.77
7/20/2011,14:00,0,0.11,41.75,0.521,29
7/20/2011,15:00,0,0.11,40.29,0.476,29.39
7/20/2011,16:00,0,0.109,40.32,0.7,31.52
7/20/2011,17:00,0,0.108,41.74,0.658,32.69
7/20/2011,18:00,0,0.11,38.05,0.413,31.29
7/20/2011,19:00,0,0.112,35.07,0.328,31.05
7/20/2011,20:00,0,0.114,31.63,0.182,28.92
7/20/2011,21:00,0,0.115,28.75,0.12,25.8
7/20/2011,22:00,0,0.114,26.67,0.105,23.89
7/20/2011,23:00,0,0.114,25.4,0.109,23.82
7/21/2011,0:00,0,0.114,24.26,0.124,23.86
7/21/2011,1:00,0,0.114,23.38,0.126,23.49
7/21/2011,2:00,0,0.114,22.66,0.118,22.46
7/21/2011,3:00,0,0.114,21.91,0.118,21.91
7/21/2011,4:00,0,0.114,21.57,0.123,22.47
7/21/2011,5:00,0,0.113,21.33,0.119,22.39
7/21/2011,6:00,0,0.113,21.13,0.122,22.72
7/21/2011,7:00,0,0.113,21.08,0.121,24.8
7/21/2011,8:00,0,0.112,24.74,0.315,27.01
7/21/2011,9:00,0,0.109,31.58,0.502,28.41
7/21/2011,10:00,0,0.106,38.06,0.62,29.16
7/21/2011,11:00,0,0.104,42.54,0.534,29.52
7/21/2011,12:00,0,0.105,41.1,0.529,30.12
7/21/2011,13:00,0,0.106,38.13,0.349,30.33
7/21/2011,14:00,0,0.106,36.43,0.584,31.3
7/21/2011,15:00,0,0.103,41.87,1.039,33.68
7/21/2011,16:00,0,0.102,44.04,0.904,33.51
7/21/2011,17:00,0,0.102,42.25,0.752,32.94
7/21/2011,18:00,0,0.105,39.25,0.571,32.11
7/21/2011,19:00,0,0.107,35.44,0.392,30.7
7/21/2011,20:00,0,0.109,31.47,0.206,27.98
7/21/2011,21:00,0,0.11,28.28,0.141,25.47
7/21/2011,22:00,0,0.109,26.29,0.15,24.62
7/21/2011,23:00,0,0.109,24.92,0.151,23.94
7/22/2011,0:00,0,0.109,24.02,0.158,23.56
7/22/2011,1:00,0,0.109,23.27,0.16,23.23
7/22/2011,2:00,0,0.109,22.93,0.17,24.24
7/22/2011,3:00,0,0.109,22.86,0.178,25.16
7/22/2011,4:00,0,0.109,22.15,0.048,23.22
7/22/2011,5:00,0,0.109,20.9,0.043,22.06
7/22/2011,6:00,0,0.109,19.86,0.072,21.42
7/22/2011,7:00,0,0.108,21.06,0.155,23.36
7/22/2011,8:00,0,0.107,24.41,0.316,25.2
7/22/2011,9:00,0,0.104,29.53,0.506,27.44
7/22/2011,10:00,0,0.102,32.13,0.509,28.58
7/22/2011,11:00,0,0.101,34.29,0.45,29.24
7/22/2011,12:00,0,0.1,36.22,0.728,30.74
7/22/2011,13:00,0,0.097,44.96,1.038,32.42
7/22/2011,14:00,0,0.096,50.61,1.068,33.16
7/22/2011,15:00,0,0.096,50.93,0.899,33.02
7/22/2011,16:00,0,0.097,48.69,0.868,32.85
7/22/2011,17:00,0,0.098,45.08,0.764,32.09
7/22/2011,18:00,0,0.1,40.99,0.587,31.18
7/22/2011,19:00,0,0.102,36.65,0.419,29.69
7/22/2011,20:00,0,0.104,32.32,0.288,27.73
7/22/2011,21:00,0,0.105,29.09,0.155,25.03
7/22/2011,22:00,0,0.105,26.75,0.139,23.58
7/22/2011,23:00,0,0.105,25.2,0.149,23.29
7/23/2011,0:00,0,0.105,24.24,0.156,22.46
7/23/2011,1:00,0,0.105,23.45,0.15,21.8
7/23/2011,2:00,0,0.105,22.87,0.143,21.67
7/23/2011,3:00,0,0.104,22.32,0.137,21.46
7/23/2011,4:00,0,0.104,21.89,0.126,20.77
7/23/2011,5:00,0,0.105,21.25,0.096,20.03
7/23/2011,6:00,0,0.105,20.62,0.059,19.6
7/23/2011,7:00,0,0.104,20.47,0.17,22.01
7/23/2011,8:00,0,0.103,24.3,0.374,24.76
7/23/2011,9:00,0,0.101,30.8,0.536,26.12
7/23/2011,10:00,0,0.097,37.25,0.681,27.34
7/23/2011,11:00,0,0.095,42.91,0.781,28.49
7/23/2011,12:00,0,0.094,47.04,0.884,29.75
7/23/2011,13:00,0,0.094,49.67,0.85,30.55
7/23/2011,14:00,0,0.094,49.26,0.869,31.42
7/23/2011,15:00,0,0.093,50.44,0.955,32.55
7/23/2011,16:00,0,0.093,49.51,0.871,32.98
7/23/2011,17:00,0,0.094,46.59,0.722,32.64
7/23/2011,18:00,0,0.096,43.12,0.573,32.19
7/23/2011,19:00,0,0.097,39.16,0.333,31
7/23/2011,20:00,0,0.098,34.94,0.143,29.28
7/23/2011,21:00,0,0.1,31.89,0.106,27.33
7/23/2011,22:00,0,0.101,29.25,0.116,25.44
7/23/2011,23:00,0,0.101,27.41,0.12,24.91
7/24/2011,0:00,0,0.1,26.25,0.114,24.21
7/24/2011,1:00,0,0.1,25.54,0.138,24.16
7/24/2011,2:00,0,0.1,25.58,0.15,24.17
7/24/2011,3:00,0,0.1,25.56,0.145,23.93
7/24/2011,4:00,0,0.1,25.04,0.131,23.35
7/24/2011,5:00,0,0.1,24.2,0.114,22.47
7/24/2011,6:00,0,0.1,23.44,0.114,22.14
7/24/2011,7:00,0,0.1,23.25,0.267,22.9
7/24/2011,8:00,0,0.099,26.07,0.394,25.21
7/24/2011,9:00,0,0.097,30,0.5,26.65
7/24/2011,10:00,0,0.094,35.51,0.771,29.21
7/24/2011,11:00,0,0.092,43.05,0.833,30.59
7/24/2011,12:00,0,0.09,48.37,0.811,32.13
7/24/2011,13:00,0,0.09,49.8,0.79,32.39
7/24/2011,14:00,0,0.089,53.07,0.858,33.68
7/24/2011,15:00,0,0.089,54.06,0.835,34.53
7/24/2011,16:00,0,0.089,52.59,0.582,34.31
7/24/2011,17:00,0,0.09,49.14,0.663,34.54
7/24/2011,18:00,0,0.092,46.55,0.423,33.8
7/24/2011,19:00,0,0.094,41.28,0.383,30.98
7/24/2011,20:00,0,0.095,36.48,0.286,29.25
7/24/2011,21:00,0,0.096,33.36,0.178,28.04
7/24/2011,22:00,0,0.096,31.55,0.18,27.3
7/24/2011,23:00,0,0.097,30.37,0.168,26.65
7/25/2011,0:00,0,0.097,29.32,0.159,26.08
7/25/2011,1:00,0,0.097,28.39,0.137,25
7/25/2011,2:00,0,0.097,27.33,0.118,24.08
7/25/2011,3:00,0,0.097,26.41,0.113,24.03
7/25/2011,4:00,0,0.096,25.92,0.096,23.54
7/25/2011,5:00,0,0.096,25.63,0.099,23.38
7/25/2011,6:00,0,0.096,25.26,0.083,22.31
7/25/2011,7:00,0,0.096,25.35,0.251,23.15
7/25/2011,8:00,0,0.096,26.31,0.293,23.59
7/25/2011,9:00,0,0.094,28.42,0.357,24.96
7/25/2011,10:00,0,0.092,31.48,0.391,26.13
7/25/2011,11:00,0,0.09,36.14,0.649,27.95
7/25/2011,12:00,0,0.088,44.91,0.714,29.24
7/25/2011,13:00,0,0.092,39.98,0.226,24.14
7/25/2011,14:00,2.032,0.098,30.9,0.107,19.22
7/25/2011,15:00,0,0.1,27.22,0.251,21.18
7/25/2011,16:00,0,0.1,26.33,0.328,22.78
7/25/2011,17:00,0,0.096,28.03,0.572,25.93
7/25/2011,18:00,0,0.096,30.35,0.499,27.26
7/25/2011,19:00,0,0.098,29.03,0.291,25.67
7/25/2011,20:00,0,0.099,26.33,0.117,23.16
7/25/2011,21:00,0,0.099,24.56,0.066,22.28
7/25/2011,22:00,0,0.099,23.63,0.065,22.06
7/25/2011,23:00,0,0.1,22.92,0.044,20.74
7/26/2011,0:00,0,0.099,22.38,0.03,20.82
7/26/2011,1:00,0,0.1,22.06,0.008,19.87
7/26/2011,2:00,0,0.1,21.09,0.001,18.48
7/26/2011,3:00,0,0.1,20.38,-0.001,18.6
7/26/2011,4:00,0,0.1,19.93,0.025,19.74
7/26/2011,5:00,0,0.1,20.23,0.047,20.9
7/26/2011,6:00,0,0.099,20.44,0.003,20.08
7/26/2011,7:00,4.064,0.102,20.4,0.043,18.14
7/26/2011,8:00,3.556,0.113,20.02,0.059,17.86
7/26/2011,9:00,3.556,0.133,20.52,0.067,18.07
7/26/2011,10:00,3.81,0.155,21.18,0.125,17.91
7/26/2011,11:00,5.08,0.197,20.43,0.044,16.96
7/26/2011,12:00,5.842,0.247,19.34,0.045,16.29
7/26/2011,13:00,0.762,0.257,20.08,0.217,17.59
7/26/2011,14:00,0,0.248,22.95,0.288,20.02
7/26/2011,15:00,0,0.24,24.79,0.3,22.12
7/26/2011,16:00,0,0.235,23.81,0.225,23.1
7/26/2011,17:00,0,0.231,23.36,0.199,22.89
7/26/2011,18:00,0,0.227,23.31,0.098,22.66
7/26/2011,19:00,0,0.225,22.54,0.045,20.9
7/26/2011,20:00,0,0.223,21.7,0,19.56
7/26/2011,21:00,0,0.222,20.88,0.011,18.44
7/26/2011,22:00,0,0.22,19.99,0.01,18.2
7/26/2011,23:00,0,0.218,19.67,0.011,18.12
7/27/2011,0:00,0,0.216,19.27,0.018,17.84
7/27/2011,1:00,0,0.215,18.48,0.021,17.39
7/27/2011,2:00,0,0.214,17.94,0.016,17.11
7/27/2011,3:00,0,0.212,18.07,0.027,18.57
7/27/2011,4:00,0,0.211,17.64,0.026,17.9
7/27/2011,5:00,0,0.21,17.02,0.026,17.49
7/27/2011,6:00,0,0.209,16.59,0.04,17.57
7/27/2011,7:00,0,0.207,16.76,0.073,19.42
7/27/2011,8:00,0,0.205,19.72,0.219,21.64
7/27/2011,9:00,0,0.201,23.95,0.353,23.16
7/27/2011,10:00,0,0.199,27.11,0.641,25.85
7/27/2011,11:00,0,0.197,29.26,0.651,26.31
7/27/2011,12:00,0,0.195,32.84,0.77,27.25
7/27/2011,13:00,0,0.193,37.08,0.707,28.08
7/27/2011,14:00,0,0.193,35.19,0.517,28.18
7/27/2011,15:00,0.254,0.194,34.14,0.606,28.24
7/27/2011,16:00,0,0.191,35.43,0.645,30.47
7/27/2011,17:00,0,0.19,34.78,0.566,30.64
7/27/2011,18:00,0,0.191,32.94,0.477,30.44
7/27/2011,19:00,0,0.191,30.14,0.278,29.08
7/27/2011,20:00,0,0.191,27.13,0.1,25.96
7/27/2011,21:00,0,0.19,24.84,0.096,24.14
7/27/2011,22:00,0,0.19,23.27,0.093,22.81
7/27/2011,23:00,0,0.189,22.09,0.095,22.06
7/28/2011,0:00,0,0.188,21.2,0.096,21.59
7/28/2011,1:00,0,0.188,20.51,0.093,21.03
7/28/2011,2:00,0,0.187,19.94,0.097,21.09
7/28/2011,3:00,0,0.186,19.48,0.093,20.9
7/28/2011,4:00,0,0.185,18.95,0.075,20.13
7/28/2011,5:00,0,0.185,18.48,0.081,19.9
7/28/2011,6:00,0,0.184,18.15,0.079,20.59
7/28/2011,7:00,0,0.183,18.35,0.152,22.28
7/28/2011,8:00,0,0.181,21.65,0.284,24.09
7/28/2011,9:00,0,0.178,27.3,0.438,24.98
7/28/2011,10:00,0,0.176,32.13,0.582,26.32
7/28/2011,11:00,0,0.173,35.65,0.682,27.73
7/28/2011,12:00,0,0.171,38.3,0.781,28.84
7/28/2011,13:00,0,0.171,40.72,0.763,29.95
7/28/2011,14:00,0,0.17,42.13,0.831,31.15
7/28/2011,15:00,0,0.171,40.52,0.508,30.54
7/28/2011,16:00,0,0.173,36.54,0.282,29.93
7/28/2011,17:00,0,0.174,32.84,0.233,25.82
7/28/2011,18:00,0,0.175,29.87,0.25,23.17
7/28/2011,19:00,0,0.174,28.56,0.225,23.7
7/28/2011,20:00,0,0.174,27.14,0.112,23.82
7/28/2011,21:00,0,0.173,25.92,0.106,22.37
7/28/2011,22:00,0,0.172,24.93,0.118,23.29
7/28/2011,23:00,0,0.172,24.09,0.119,23.41
7/29/2011,0:00,0,0.171,23.48,0.106,22.66
7/29/2011,1:00,0,0.17,22.99,0.109,23.58
7/29/2011,2:00,0,0.17,22.45,0.1,22.71
7/29/2011,3:00,0,0.17,22.02,0.116,22.37
7/29/2011,4:00,0,0.169,21.99,0.126,22.65
7/29/2011,5:00,0,0.168,21.88,0.122,22.88
7/29/2011,6:00,0,0.168,21.73,0.104,22.28
7/29/2011,7:00,0,0.167,21.65,0.125,22.26
7/29/2011,8:00,0,0.166,23.66,0.172,25.06
7/29/2011,9:00,0,0.165,25.49,0.298,26.07
7/29/2011,10:00,0,0.162,29.35,0.409,26.93
7/29/2011,11:00,0,0.16,31.99,0.543,27.99
7/29/2011,12:00,0,0.158,36.22,0.835,29.76
7/29/2011,13:00,0,0.157,38.84,0.834,31.06
7/29/2011,14:00,0,0.157,39.5,0.66,31.01
7/29/2011,15:00,0,0.156,39.27,0.814,31.66
7/29/2011,16:00,0,0.157,38.45,0.391,31.13
7/29/2011,17:00,0,0.158,35.8,0.324,30.87
7/29/2011,18:00,0,0.16,32.91,0.187,29.18
7/29/2011,19:00,0,0.16,31.21,0.248,27.69
7/29/2011,20:00,0,0.16,29.49,0.131,26.28
7/29/2011,21:00,0,0.16,28.14,0.127,25.24
7/29/2011,22:00,0,0.16,26.88,0.103,22.66
7/29/2011,23:00,0,0.159,25.94,0.093,22.54
7/30/2011,0:00,0,0.159,25.05,0.086,22.32
7/30/2011,1:00,0,0.159,24.19,0.064,21.91
7/30/2011,2:00,0,0.158,23.74,0.088,21.78
7/30/2011,3:00,0,0.158,23.29,0.06,20.69
7/30/2011,4:00,0,0.158,22.84,0.067,20.77
7/30/2011,5:00,0,0.158,22.36,0.035,19.42
7/30/2011,6:00,0,0.158,21.62,0.017,17.92
7/30/2011,7:00,0,0.157,21.73,0.049,18.9
7/30/2011,8:00,0,0.156,23.99,0.238,20.57
7/30/2011,9:00,0,0.153,28.63,0.459,22.6
7/30/2011,10:00,0,0.15,33.33,0.554,24.3
7/30/2011,11:00,0,0.148,36.25,0.646,25.96
7/30/2011,12:00,0,0.148,37.77,0.463,26.35
7/30/2011,13:00,0,0.151,33.1,0.192,24.06
7/30/2011,14:00,0,0.154,29.63,0.186,23.27
7/30/2011,15:00,0,0.152,29.12,0.337,24.84
7/30/2011,16:00,0,0.151,30.02,0.369,25.88
7/30/2011,17:00,0,0.15,30.71,0.384,26.82
7/30/2011,18:00,0,0.149,31.02,0.351,27.98
7/30/2011,19:00,0,0.15,30.14,0.18,26.88
7/30/2011,20:00,0,0.152,28.06,0.067,25.43
7/30/2011,21:00,0,0.152,26.72,0.068,24.76
7/30/2011,22:00,0,0.151,25.71,0.035,22.57
7/30/2011,23:00,0,0.152,24.61,0.019,21.42
7/31/2011,0:00,0,0.151,23.97,0.029,21.01
7/31/2011,1:00,0,0.151,23.54,0.019,20.36
7/31/2011,2:00,0,0.151,23.26,0.009,20.56
7/31/2011,3:00,0,0.151,22.8,0.009,19.61
7/31/2011,4:00,0,0.151,22.03,0.013,19.46
7/31/2011,5:00,0,0.15,21.82,0.025,19.59
7/31/2011,6:00,0,0.15,21.57,0.017,18.77
7/31/2011,7:00,0,0.15,21.28,0.056,19.9
7/31/2011,8:00,0,0.149,23.81,0.23,22.07
7/31/2011,9:00,0,0.147,28.02,0.299,23.57
7/31/2011,10:00,0,0.146,28.83,0.277,24.12
7/31/2011,11:00,0,0.145,29.5,0.476,25.71
7/31/2011,12:00,0,0.142,34.72,0.645,27.43
7/31/2011,13:00,0,0.142,35.24,0.603,27.26
7/31/2011,14:00,0,0.141,37.94,0.625,28.54
7/31/2011,15:00,0,0.141,37.29,0.562,28.89
7/31/2011,16:00,0,0.141,35.7,0.528,28.52
7/31/2011,17:00,0,0.143,33.61,0.333,25.91
7/31/2011,18:00,0,0.144,31.16,0.301,23.88
7/31/2011,19:00,0,0.145,29.53,0.213,23.47
7/31/2011,20:00,0,0.146,27.67,0.098,22.35
7/31/2011,21:00,0,0.145,26.19,0.065,21.14
7/31/2011,22:00,0,0.145,25.15,0.039,20.62
7/31/2011,23:00,0,0.145,24.19,0.034,19.57
8/1/2011,0:00,0,0.145,23.56,0.03,19.24
8/1/2011,1:00,0,0.145,23.11,0.019,18.82
8/1/2011,2:00,0,0.144,22.67,0.01,18.12
8/1/2011,3:00,0,0.144,22.16,0.009,17.57
8/1/2011,4:00,0,0.145,21.44,0.005,16.75
8/1/2011,5:00,0,0.145,20.73,0.007,16.46
8/1/2011,6:00,0,0.144,20.49,0.018,17.18
8/1/2011,7:00,0,0.143,21.21,0.118,19.62
8/1/2011,8:00,0,0.142,24.39,0.281,22.33
8/1/2011,9:00,0,0.141,28.82,0.397,23.6
8/1/2011,10:00,0,0.139,32.63,0.37,24.94
8/1/2011,11:00,0,0.139,30.82,0.282,25.16
8/1/2011,12:00,0,0.139,30.39,0.231,23.61
8/1/2011,13:00,1.016,0.142,26.65,0.1,18.16
8/1/2011,14:00,0,0.141,28.14,0.463,22.28
8/1/2011,15:00,0,0.141,28.35,0.389,22.66
8/1/2011,16:00,0,0.141,27.92,0.288,23.13
8/1/2011,17:00,0,0.141,27.04,0.309,24.23
8/1/2011,18:00,0,0.141,27.12,0.183,25.11
8/1/2011,19:00,0,0.141,26.05,0.098,24.76
8/1/2011,20:00,0,0.141,24.97,0.081,22.75
8/1/2011,21:00,0,0.141,23.66,0.048,22.05
8/1/2011,22:00,0,0.142,22.51,0.046,21.29
8/1/2011,23:00,0,0.142,21.39,0.04,20.76
8/2/2011,0:00,0,0.142,20.5,0.051,20.52
8/2/2011,1:00,0,0.142,19.78,0.032,17.85
8/2/2011,2:00,0,0.142,19.23,0.052,20.15
8/2/2011,3:00,0,0.141,19.02,0.062,19.66
8/2/2011,4:00,0,0.141,18.97,0.071,19.77
8/2/2011,5:00,0,0.141,18.97,0.065,20.33
8/2/2011,6:00,0,0.141,18.56,0.011,17.86
8/2/2011,7:00,0,0.14,18.51,0.057,20.84
8/2/2011,8:00,0,0.139,21.62,0.226,21.74
8/2/2011,9:00,0,0.137,27.49,0.386,24.79
8/2/2011,10:00,0,0.134,32.73,0.546,26.2
8/2/2011,11:00,0,0.131,36.26,0.679,27.19
8/2/2011,12:00,0,0.13,39.25,0.765,28.06
8/2/2011,13:00,0,0.129,42.81,0.819,29
8/2/2011,14:00,0,0.128,44.63,0.694,29.76
8/2/2011,15:00,0,0.131,40.41,0.366,28.08
8/2/2011,16:00,0,0.134,35.27,0.235,26.74
8/2/2011,17:00,0,0.134,32.31,0.31,27.6
8/2/2011,18:00,0,0.133,33.17,0.366,30.22
8/2/2011,19:00,0,0.134,31.29,0.217,27.64
8/2/2011,20:00,0,0.135,28.61,0.124,25.27
8/2/2011,21:00,0,0.135,26.92,0.129,24.85
8/2/2011,22:00,0,0.135,25.66,0.133,24.15
8/2/2011,23:00,0,0.135,24.54,0.128,23.44
8/3/2011,0:00,0,0.134,23.73,0.122,23.28
8/3/2011,1:00,0,0.134,23.17,0.122,23.52
8/3/2011,2:00,0,0.134,22.7,0.124,23.46
8/3/2011,3:00,0,0.134,22.22,0.116,23.2
8/3/2011,4:00,0,0.134,21.69,0.106,22.95
8/3/2011,5:00,0,0.134,21.21,0.098,23.09
8/3/2011,6:00,0,0.134,20.9,0.102,22.99
8/3/2011,7:00,0,0.133,21.17,0.164,24.53
8/3/2011,8:00,0,0.132,24.38,0.293,27.08
8/3/2011,9:00,0,0.13,30.16,0.454,27.68
8/3/2011,10:00,0,0.126,35.36,0.582,29.39
8/3/2011,11:00,0,0.124,39.62,0.732,30.31
8/3/2011,12:00,0,0.123,41.56,0.624,30.73
8/3/2011,13:00,0,0.124,40.39,0.576,30.14
8/3/2011,14:00,0,0.126,36.25,0.5,26.96
8/3/2011,15:00,0,0.124,37.74,0.731,28.56
8/3/2011,16:00,0,0.122,40.56,0.55,29.67
8/3/2011,17:00,2.54,0.133,33,0.169,20.64
8/3/2011,18:00,0,0.137,27.67,0.164,22.38
8/3/2011,19:00,0.254,0.138,24.9,0.145,21.05
8/3/2011,20:00,0,0.139,22.94,0.056,19.74
8/3/2011,21:00,0.254,0.14,21.77,0.084,20.42
8/3/2011,22:00,0,0.14,20.66,0.085,20.45
8/3/2011,23:00,0,0.14,20.07,0.067,20.37
8/4/2011,0:00,0,0.14,19.59,0.056,19.32
8/4/2011,1:00,0,0.14,19.3,0.032,18.95
8/4/2011,2:00,0,0.14,19.08,0.03,17.83
8/4/2011,3:00,0,0.141,18.4,0.037,17.99
8/4/2011,4:00,0,0.141,17.68,0.039,18.36
8/4/2011,5:00,0,0.141,17.08,0.033,17.53
8/4/2011,6:00,0,0.141,16.43,0.023,16.33
8/4/2011,7:00,0,0.141,16.57,0.051,18.84
8/4/2011,8:00,0,0.14,20.32,0.208,22.02
8/4/2011,9:00,0,0.138,25.98,0.378,23.34
8/4/2011,10:00,0,0.136,31.12,0.529,24.62
8/4/2011,11:00,0,0.133,35.48,0.663,26.07
8/4/2011,12:00,0,0.132,37.15,0.506,27.36
8/4/2011,13:00,0,0.132,37.98,0.733,28.92
8/4/2011,14:00,0,0.13,40.72,0.681,29.53
8/4/2011,15:00,0,0.132,36.82,0.419,28.82
8/4/2011,16:00,0,0.133,34.15,0.44,27.29
8/4/2011,17:00,0,0.132,34.33,0.39,27.53
8/4/2011,18:00,0,0.132,33.17,0.377,27.73
8/4/2011,19:00,0,0.133,31.05,0.104,24.71
8/4/2011,20:00,0,0.134,27.92,0.051,22.73
8/4/2011,21:00,0.254,0.136,25.28,0.039,20.73
8/4/2011,22:00,0,0.136,23.05,0.023,18.39
8/4/2011,23:00,0,0.136,21.48,0.032,18.7
8/5/2011,0:00,0,0.136,20.41,0.019,19
8/5/2011,1:00,0,0.136,19.53,0.052,20
8/5/2011,2:00,0,0.136,18.78,0.081,21.57
8/5/2011,3:00,0,0.135,18.21,0.088,21.33
8/5/2011,4:00,0,0.135,17.77,0.079,20.86
8/5/2011,5:00,0,0.135,17.38,0.07,20.87
8/5/2011,6:00,0,0.135,17.09,0.038,19.39
8/5/2011,7:00,0,0.134,17.12,0.05,20.92
8/5/2011,8:00,0,0.132,20.51,0.233,24.47
8/5/2011,9:00,0,0.13,26.74,0.412,25.03
8/5/2011,10:00,0,0.127,32.07,0.578,26.43
8/5/2011,11:00,0,0.125,35.95,0.727,27.96
8/5/2011,12:00,0,0.123,38.77,0.752,28.63
8/5/2011,13:00,0,0.124,39.39,0.426,28.85
8/5/2011,14:00,0,0.124,37.2,0.611,30.37
8/5/2011,15:00,0,0.122,40.18,0.854,32.19
8/5/2011,16:00,0,0.121,40.76,0.712,32.17
8/5/2011,17:00,0,0.122,38.85,0.543,31.7
8/5/2011,18:00,0,0.123,36.52,0.46,31.17
8/5/2011,19:00,0,0.125,33.18,0.315,29.56
8/5/2011,20:00,0,0.126,29.78,0.117,26.11
8/5/2011,21:00,0,0.126,27.05,0.11,25.02
8/5/2011,22:00,0,0.126,25.3,0.1,24.15
8/5/2011,23:00,0,0.126,24,0.11,23.32
8/6/2011,0:00,0,0.126,23.15,0.123,24.05
8/6/2011,1:00,0,0.125,22.73,0.151,24.34
8/6/2011,2:00,0,0.125,22.24,0.149,23.55
8/6/2011,3:00,0,0.125,21.5,0.117,21.79
8/6/2011,4:00,0,0.125,20.45,0.075,20.6
8/6/2011,5:00,0,0.125,19.64,0.11,21.7
8/6/2011,6:00,0,0.125,19.16,0.106,20.4
8/6/2011,7:00,0,0.124,19.21,0.204,22.36
8/6/2011,8:00,0,0.122,22.75,0.322,25.65
8/6/2011,9:00,0,0.12,28.8,0.462,26.45
8/6/2011,10:00,0,0.117,34.16,0.647,28.14
8/6/2011,11:00,0,0.114,38.2,0.825,29.31
8/6/2011,12:00,0,0.113,41.49,0.899,30.16
8/6/2011,13:00,0,0.112,45.37,0.924,31.08
8/6/2011,14:00,0,0.112,46.92,0.882,31.65
8/6/2011,15:00,0,0.112,46.88,0.835,32.12
8/6/2011,16:00,0,0.112,45.67,0.724,32.42
8/6/2011,17:00,0,0.112,43.1,0.578,32.07
8/6/2011,18:00,0,0.114,39.62,0.43,31.2
8/6/2011,19:00,0,0.116,35.53,0.285,29.35
8/6/2011,20:00,0,0.118,31.6,0.125,26.61
8/6/2011,21:00,0,0.118,28.58,0.125,25.03
8/6/2011,22:00,0,0.118,26.84,0.15,25.42
8/6/2011,23:00,0,0.117,25.71,0.153,24.94
8/7/2011,0:00,0,0.117,24.98,0.165,24.66
8/7/2011,1:00,0,0.117,24.3,0.149,24.01
8/7/2011,2:00,0,0.117,23.68,0.152,23.6
8/7/2011,3:00,0,0.117,23.12,0.135,22.38
8/7/2011,4:00,0,0.117,22.37,0.128,21.83
8/7/2011,5:00,0,0.117,21.64,0.116,21
8/7/2011,6:00,0,0.117,20.8,0.107,20.98
8/7/2011,7:00,0,0.117,20.49,0.177,22.09
8/7/2011,8:00,0,0.115,23.79,0.375,25.12
8/7/2011,9:00,0,0.112,29.99,0.526,26.95
8/7/2011,10:00,0,0.109,35.22,0.732,28.49
8/7/2011,11:00,0,0.106,39.59,0.843,29.53
8/7/2011,12:00,0,0.105,43.38,0.927,30.6
8/7/2011,13:00,0,0.103,47.52,0.963,31.86
8/7/2011,14:00,0,0.103,48.24,1.01,32.38
8/7/2011,15:00,0,0.104,46.99,0.958,32.65
8/7/2011,16:00,0,0.103,45.41,0.839,32.71
8/7/2011,17:00,0,0.104,43.13,0.68,32.56
8/7/2011,18:00,0,0.106,40.03,0.48,31.79
8/7/2011,19:00,0,0.108,35.86,0.287,30
8/7/2011,20:00,0,0.11,31.68,0.11,26.79
8/7/2011,21:00,0,0.111,28.42,0.096,23.98
8/7/2011,22:00,0,0.111,26.35,0.102,23.6
8/7/2011,23:00,0,0.111,25.08,0.114,24.33
8/8/2011,0:00,0,0.111,24.48,0.157,24.34
8/8/2011,1:00,0,0.11,23.92,0.141,22.35
8/8/2011,2:00,0,0.111,23.1,0.133,21.45
8/8/2011,3:00,0,0.11,22.44,0.13,21.15
8/8/2011,4:00,0,0.11,22.01,0.126,21.2
8/8/2011,5:00,0,0.11,21.62,0.125,21.38
8/8/2011,6:00,0,0.11,21.16,0.116,21.07
8/8/2011,7:00,0,0.11,21.13,0.22,22.21
8/8/2011,8:00,0,0.109,24.34,0.375,24.51
8/8/2011,9:00,0,0.107,30.36,0.559,26.11
8/8/2011,10:00,0,0.104,35.93,0.682,27.52
8/8/2011,11:00,0,0.101,40.52,0.812,28.91
8/8/2011,12:00,0,0.1,44.54,0.894,30.08
8/8/2011,13:00,0,0.099,48.48,0.956,31.6
8/8/2011,14:00,0,0.099,49.43,0.982,32.84
8/8/2011,15:00,0,0.098,48.79,0.943,33.4
8/8/2011,16:00,0,0.098,47.11,0.82,33.76
8/8/2011,17:00,0,0.099,44.68,0.684,33.43
8/8/2011,18:00,0,0.101,41.18,0.494,32.65
8/8/2011,19:00,0,0.103,36.8,0.297,30.97
8/8/2011,20:00,0,0.105,32.62,0.123,27.95
